Time [s]	Whole Image
92.099	203.12
92.109	202.81
92.12	202.94
92.13	203.08
92.14	203.05
92.151	203.05
92.161	203.46
92.171	205.7
92.182	211.53
92.192	215.26
92.202	218.17
92.213	221.25
92.223	223.45
92.233	225.55
92.244	227.67
92.254	229.13
92.264	230.49
92.275	231.57
92.285	232.53
92.295	232.99
92.306	233.29
92.316	233.13
92.331	232.95
92.342	232.66
92.352	232.31
92.362	232.12
92.373	231.36
92.383	231.63
92.393	231.25
92.404	230.33
92.414	229.68
92.424	229.23
92.435	229.2
92.445	228.26
92.455	227.83
92.466	227.32
92.476	227.21
92.486	226.65
92.496	226.2
92.507	225.54
92.517	225.25
92.527	224.73
92.538	224.39
92.548	223.69
92.558	223.11
92.569	222.71
92.579	222.23
92.589	222.2
92.6	221.5
92.61	220.97
92.62	220.76
92.631	220.37
92.641	220.04
92.651	219.56
92.667	218.69
92.677	218.92
92.687	218.56
92.698	217.97
92.708	217.93
92.718	217.41
92.729	216.96
92.739	216.49
92.749	216.6
92.76	215.86
92.77	215.85
92.78	215.22
92.791	215.32
92.801	215.22
92.811	214.76
92.822	214.44
92.832	214.26
92.842	214.22
92.853	213.75
92.863	213.21
92.873	213.51
92.884	213.24
92.894	212.9
92.904	212.29
92.914	212.35
92.925	211.99
92.935	212.34
92.945	211.89
92.956	211.24
92.966	211.52
92.976	211
92.987	211.31
93.002	210.56
93.012	210.49
93.023	210.74
93.033	210.11
93.043	210.18
93.054	210.04
93.064	210.06
93.074	209.78
93.085	209.25
93.095	209.8
93.105	209.18
93.116	209.02
93.126	209.02
93.136	208.73
93.147	208.35
93.157	209.05
93.167	208.81
93.178	208.65
93.188	208.24
93.199	208.19
93.209	207.72
93.219	207.9
93.23	207.83
93.24	207.56
93.25	207.63
93.261	207.61
93.271	207.7
93.281	207.51
93.292	207.5
93.302	207.26
93.312	206.97
93.323	207.16
93.338	206.94
93.348	206.86
93.359	206.86
93.369	207.01
93.379	206.52
93.389	206.19
93.4	206.5
93.41	206.4
93.42	206.35
93.431	206.04
93.441	206.39
93.451	206.09
93.462	206.07
93.472	206.25
93.482	205.86
93.493	205.96
93.503	205.86
93.513	205.58
93.524	205.83
93.534	205.72
93.544	205.33
93.555	205.33
93.565	205.32
93.575	205.18
93.586	205.37
93.596	205.18
93.606	205.03
93.617	205.25
93.627	205.42
93.637	205.43
93.648	204.8
93.658	205.05
93.673	204.79
93.684	204.83
93.694	205.01
93.704	205.22
93.714	204.85
93.725	204.5
93.735	204.59
93.746	204.71
93.756	204.81
93.766	204.61
93.776	204.52
93.787	204.51
93.797	204.38
93.807	204.47
93.818	204.38
93.828	204.21
93.838	204.55
93.848	204.14
93.859	204.33
93.869	204.25
93.879	204.39
93.89	204.4
93.9	204.4
93.911	203.82
93.921	203.83
93.931	203.57
93.941	204.24
93.952	203.63
93.962	204.03
93.972	203.71
93.983	203.82
93.993	203.6
94.008	203.54
94.019	203.68
94.029	203.81
94.039	203.7
94.05	203.35
94.06	203.73
94.07	203.57
94.081	203.71
94.091	203.82
94.101	203.54
94.112	203.63
94.122	203.3
94.132	203.6
94.143	203.85
94.153	203.53
94.163	203.83
94.174	203.57
94.184	203.26
94.194	203.6
94.205	203.42
94.215	203.63
94.225	203.42
94.236	203.51
94.246	203.09
94.256	203.21
94.266	203.22
94.277	203.35
94.287	203.04
94.297	203.44
94.308	203.12
94.318	203.05
94.328	203.28
94.344	202.82
94.354	203.29
94.364	203.6
94.375	203.33
94.385	202.88
94.395	203.35
94.406	202.97
94.416	202.97
94.426	203.34
94.437	202.84
94.447	203.21
94.457	203.22
94.467	203.25
94.478	203
94.488	202.82
94.499	203.17
94.509	202.85
94.519	203.25
94.53	203.12
94.54	202.83
94.55	202.92
94.561	202.95
94.571	202.64
94.581	203.15
94.592	202.83
94.602	203.03
94.612	202.83
94.622	202.88
94.633	202.78
94.643	202.85
94.653	202.75
94.664	203.58
94.679	209.66
94.689	213.98
94.7	217.45
94.71	220.1
94.72	222.49
94.731	224.89
94.741	226.63
94.751	228.27
94.761	230.38
94.772	231.33
94.782	231.83
94.792	233.08
94.803	232.92
94.813	233.12
94.823	233.13
94.834	233.19
94.844	232.43
94.854	232.49
94.865	232.22
94.875	231.59
94.885	230.96
94.896	230.9
94.906	230.25
94.916	229.77
94.927	229.19
94.937	228.5
94.947	228.39
94.958	227.78
94.968	227.06
94.978	227.06
94.989	226.35
94.999	225.74
95.014	224.81
95.025	224.5
95.035	224.43
95.045	223.78
95.056	223.12
95.066	223.27
95.076	222.55
95.087	221.84
95.097	221.63
95.107	221.24
95.118	221.16
95.128	220.45
95.138	220.14
95.149	219.33
95.159	219.15
95.169	219.03
95.18	218.61
95.19	217.9
95.2	217.94
95.211	217.77
95.221	217.3
95.231	217.09
95.241	216.73
95.252	216.21
95.262	215.89
95.272	215.65
95.283	215.14
95.293	215.09
95.303	214.74
95.314	214.43
95.324	214.55
95.334	214.49
95.35	213.14
95.36	213.41
95.37	213.18
95.381	213.19
95.391	212.79
95.401	212.2
95.412	212.36
95.422	212.16
95.432	212.29
95.443	212.01
95.453	211.6
95.463	211.3
95.473	211.01
95.484	210.94
95.494	211.08
95.504	210.63
95.515	210.77
95.525	210.1
95.535	210.14
95.546	209.81
95.556	209.95
95.566	210.07
95.577	209.7
95.587	209.77
95.597	209.74
95.608	209.29
95.618	209.5
95.628	209.33
95.639	209.17
95.649	208.62
95.659	208.87
95.669	208.14
95.685	207.9
95.695	208.55
95.705	208.11
95.716	208.08
95.726	208.06
95.736	208
95.747	208.04
95.757	207.52
95.767	207.78
95.778	207.62
95.788	207.48
95.798	207.22
95.809	207.45
95.819	207.16
95.829	207.21
95.84	206.79
95.85	207.03
95.86	206.83
95.87	206.96
95.881	206.43
95.891	206.74
95.901	206.44
95.912	206.23
95.922	206.25
95.932	206.02
95.943	206.34
95.953	206.21
95.963	205.9
95.974	206.12
95.984	205.77
95.994	205.65
96.005	205.66
96.02	204.95
96.03	205.58
96.041	205.85
96.051	205.47
96.061	205.5
96.071	205.17
96.082	205.42
96.092	205.08
96.102	205.46
96.113	205.52
96.123	205.39
96.133	205.4
96.144	205.39
96.154	205.2
96.164	204.92
96.175	204.82
96.185	205.19
96.195	204.52
96.206	204.66
96.216	204.83
96.226	204.76
96.237	204.98
96.247	204.49
96.257	204.52
96.267	204.32
96.278	204.52
96.288	204.65
96.298	204.58
96.309	204.5
96.319	204.49
96.329	204.37
96.34	204.77
96.355	204.1
96.366	204.19
96.376	204.08
96.386	204.44
96.396	204.53
96.407	204.22
96.417	204.18
96.427	204.25
96.438	203.89
96.448	204.2
96.458	204.18
96.469	203.96
96.479	204.16
96.489	203.82
96.5	203.86
96.51	204.1
96.52	203.9
96.531	203.82
96.541	203.7
96.551	203.57
96.562	203.93
96.572	203.58
96.582	203.43
96.593	203.74
96.603	203.71
96.613	203.85
96.623	203.78
96.634	203.86
96.644	203.57
96.654	203.47
96.665	203.69
96.675	203.61
96.691	203.28
96.701	203.54
96.711	203.44
96.721	203.69
96.732	203.92
96.742	203.57
96.752	203.44
96.763	203.46
96.773	203.47
96.783	203.71
96.794	203.3
96.804	203.52
96.814	203.49
96.825	203.37
96.835	203.24
96.845	203.24
96.855	203.49
96.866	202.93
96.876	203.21
96.886	203.61
96.897	203.2
96.907	203.32
96.918	203.38
96.928	203.09
96.938	203.29
96.948	203.23
96.959	203.33
96.969	203.03
96.979	203.18
96.99	203.27
97	203.12
97.01	203.5
97.026	202.72
97.036	202.8
97.046	202.94
97.056	202.9
97.067	203.22
97.077	203.29
97.088	203.33
97.098	203.24
97.108	202.86
97.118	202.67
97.129	202.58
97.139	203.06
97.149	202.97
97.16	203.12
97.17	204.64
97.18	210.31
97.191	214.62
97.201	218.05
97.211	220.3
97.222	222.98
97.232	225.01
97.242	226.84
97.253	228.13
97.263	229.86
97.273	231.21
97.284	231.97
97.294	233
97.304	232.96
97.315	233.29
97.325	232.83
97.335	232.79
97.346	232.57
97.361	231.66
97.371	231.96
97.382	231.35
97.392	231.18
97.402	230.37
97.413	229.74
97.423	229.74
97.433	228.93
97.444	228.39
97.454	228.05
97.464	227.55
97.475	227.24
97.485	226.15
97.495	226.41
97.506	225.73
97.516	224.98
97.526	224.88
97.536	224.45
97.547	224.05
97.557	223.59
97.567	222.93
97.578	222.55
97.588	222.27
97.598	221.96
97.609	221.19
97.619	221.12
97.629	220.57
97.64	220.26
97.65	219.94
97.66	219.23
97.671	218.49
97.681	218.66
97.696	218.16
97.707	218
97.717	217.35
97.727	217.35
97.737	216.95
97.748	216.85
97.758	216.3
97.769	215.95
97.779	215.62
97.789	215.41
97.799	215.29
97.81	214.85
97.82	214.97
97.83	214.43
97.841	214.27
97.851	214.12
97.861	213.85
97.872	213.3
97.882	213.17
97.892	212.65
97.903	212.49
97.913	212.11
97.923	211.95
97.933	212.14
97.944	211.79
97.954	211.88
97.964	211.91
97.975	211.42
97.985	211.27
97.995	211.14
98.006	211.11
98.016	210.67
98.031	210.29
98.042	210.33
98.052	209.63
98.062	209.63
98.073	209.6
98.083	209.59
98.093	209.42
98.104	209.13
98.114	209.14
98.124	209.34
98.134	209.04
98.145	208.79
98.155	208.61
98.165	208.65
98.176	208.71
98.186	208.17
98.196	208.03
98.207	208.45
98.217	208.21
98.227	207.83
98.238	207.93
98.248	207.86
98.258	207.58
98.268	207.31
98.279	207.33
98.289	207.05
98.299	207.11
98.31	207.17
98.32	206.89
98.33	207.3
98.341	206.8
98.351	206.9
98.366	206.23
98.377	206.32
98.387	206.71
98.397	206.47
98.408	206.77
98.418	206.48
98.428	206.44
98.439	206.24
98.449	206.15
98.459	206.32
98.47	206.18
98.48	205.8
98.49	205.74
98.501	206.08
98.511	205.85
98.521	205.75
98.532	205.69
98.542	205.53
98.552	205.54
98.563	205.46
98.573	205.61
98.583	205.49
98.593	205.5
98.604	205.25
98.614	205.35
98.624	205.28
98.635	205.51
98.645	204.95
98.655	204.92
98.666	204.91
98.676	204.5
98.686	205.24
98.702	204.08
98.712	205.05
98.722	204.33
98.733	204.67
98.743	204.87
98.753	204.7
98.764	204.56
98.774	204.53
98.784	204.46
98.795	204.57
98.805	204.1
98.815	204.66
98.826	204.36
98.836	204.35
98.846	204.17
98.856	204.36
98.867	204.62
98.877	204.45
98.887	204.24
98.898	204.21
98.908	204.07
98.918	204.16
98.929	204.41
98.939	204.19
98.949	204.19
98.96	204.09
98.97	204.11
98.98	204.12
98.991	203.94
99.001	203.94
99.011	204.14
99.022	203.91
99.037	203.66
99.047	203.65
99.058	203.91
99.068	203.94
99.078	203.67
99.088	203.92
99.099	204.02
99.109	203.5
99.12	204.08
99.13	203.45
99.14	203.46
99.151	203.5
99.161	203.79
99.171	203.67
99.182	203.79
99.192	203.48
99.202	203.17
99.213	203.96
99.223	203.61
99.233	203.75
99.243	203.39
99.254	203.46
99.264	203.4
99.274	203.26
99.285	203.09
99.295	203.46
99.305	203.84
99.316	203.36
99.326	203.28
99.336	203.44
99.347	203.39
99.357	203.24
99.372	203.07
99.383	203.58
99.393	203.32
99.403	203.33
99.414	203.41
99.424	203.49
99.434	203.57
99.444	203.34
99.455	203.31
99.465	203.39
99.475	203.16
99.486	203.35
99.496	202.85
99.506	203.01
99.517	203.35
99.527	203.43
99.537	203.32
99.547	203.53
99.558	203.25
99.568	203.68
99.578	203.04
99.589	203.07
99.599	203.64
99.61	202.98
99.62	203.32
99.63	203.28
99.64	203.04
99.651	203.22
99.661	203.05
99.671	205.57
99.682	211.02
99.692	214.72
99.707	218.81
99.718	221.69
99.728	224.25
99.738	226.6
99.749	228.11
99.759	229.55
99.769	230.95
99.78	232.31
99.79	232.8
99.8	232.73
99.811	233.19
99.821	233.08
99.831	233.07
99.842	232.38
99.852	232.52
99.862	232.34
99.873	231.52
99.883	231.18
99.893	230.79
99.904	230.33
99.914	229.96
99.924	229.78
99.935	229.08
99.945	228.66
99.955	227.87
99.966	227.65
99.976	226.87
99.986	226.7
99.996	226.42
100.007	225.45
100.017	225.17
100.028	224.68
100.043	224.04
100.053	223.87
100.064	223.44
100.074	222.94
100.084	222.18
100.095	221.55
100.105	221.66
100.115	221.23
100.126	220.45
100.136	220.26
100.146	219.84
100.156	219.37
100.167	219.11
100.177	218.77
100.187	218.63
100.198	218.55
100.208	217.57
100.218	217.48
100.229	217.38
100.239	216.59
100.249	216.35
100.26	215.98
100.27	215.73
100.28	215.76
100.291	215.54
100.301	215.21
100.311	215.23
100.322	214.69
100.332	214.51
100.342	214.21
100.353	214.08
100.363	213.51
100.378	213.15
100.388	213.48
100.399	212.8
100.409	212.98
100.419	212.47
100.43	212.84
100.44	211.82
100.45	212.08
100.461	211.89
100.471	211.62
100.481	211.62
100.492	210.99
100.502	211.15
100.512	211.23
100.523	210.91
100.533	210.34
100.543	210.55
100.554	210.58
100.564	210.24
100.574	209.85
100.585	210.17
100.595	209.67
100.605	209.38
100.615	209.89
100.626	209.07
100.636	209.41
100.646	209.08
100.657	209.23
100.667	209.1
100.677	208.85
100.688	208.54
100.698	208.86
100.713	207.72
100.724	208.28
100.734	208.07
100.744	207.88
100.755	207.96
100.765	207.83
100.775	207.62
100.786	207.41
100.796	207.6
100.806	207.57
100.817	207.12
100.827	207.42
100.837	207.21
100.847	207.23
100.858	207.12
100.868	206.69
100.878	206.37
100.889	206.9
100.899	206.88
100.909	206.81
100.92	206.28
100.93	206.66
100.94	206.39
100.951	206.48
100.961	206.55
100.971	206.54
100.982	206.36
100.992	205.83
101.002	206.21
101.012	206.1
101.023	205.54
101.033	206.05
101.049	205.37
101.059	205.63
101.069	205.48
101.08	205.81
101.09	205.56
101.1	205.65
101.111	205.6
101.121	205.04
101.131	205.43
101.142	205.69
101.152	205.26
101.162	205.29
101.173	205.5
101.183	205.39
101.193	204.89
101.204	205.31
101.214	205.5
101.224	204.97
101.235	205.08
101.245	205.15
101.255	205.22
101.266	204.79
101.276	204.76
101.286	204.71
101.296	204.7
101.307	204.6
101.317	204.8
101.327	204.67
101.338	205.02
101.348	205.16
101.358	206.5
101.368	211.21
101.384	216.93
101.394	220.21
101.405	222.72
101.415	224.79
101.425	226.88
101.436	228.56
101.446	229.81
101.456	231.2
101.467	232.32
101.477	232.96
101.487	233.52
101.498	233.74
101.508	233.61
101.518	233.4
101.528	233.41
101.539	233.06
101.549	232.45
101.559	231.66
101.57	231.6
101.58	231.06
101.59	230.86
101.601	229.9
101.611	229.67
101.621	229.33
101.632	228.73
101.642	228.34
101.652	227.73
101.663	227.27
101.673	226.61
101.683	226.28
101.694	225.44
101.704	224.84
101.719	224.2
101.73	223.94
101.74	223.75
101.75	222.91
101.761	223
101.771	222.63
101.781	222.02
101.792	221.56
101.802	221.06
101.812	220.39
101.822	220.11
101.833	219.56
101.843	219.67
101.853	219.27
101.864	218.56
101.874	218.49
101.884	218.42
101.895	217.8
101.905	217.33
101.915	217.24
101.926	216.92
101.936	217.01
101.946	216.25
101.957	215.89
101.967	215.83
101.977	215.33
101.988	215.2
101.998	214.96
102.008	214.49
102.019	214.39
102.029	214.15
102.039	214.03
102.055	212.98
102.065	213.28
102.076	213.14
102.086	212.8
102.096	212.55
102.107	212.55
102.117	212.08
102.127	212.25
102.137	212.06
102.148	211.78
102.158	211.64
102.169	212.26
102.179	215.88
102.189	220.51
102.199	223.39
102.21	226.01
102.22	228.03
102.23	230.02
102.241	232.1
102.251	233.19
102.261	234.76
102.272	235.57
102.282	236.34
102.292	236.87
102.303	237.41
102.313	237.35
102.323	237.35
102.334	236.6
102.344	236.36
102.354	236.05
102.365	235.61
102.375	235.2
102.39	233.73
102.4	233.85
102.411	233.56
102.421	232.46
102.431	232.27
102.442	231.41
102.452	231.22
102.462	230.58
102.473	230
102.483	229.63
102.493	228.84
102.504	228.61
102.514	228.22
102.524	227.31
102.535	226.48
102.545	226.63
102.555	226.01
102.566	225.49
102.576	225.06
102.586	224.82
102.597	224.11
102.607	223.74
102.617	223.27
102.628	222.97
102.638	222.5
102.648	221.98
102.659	221.55
102.669	221.29
102.679	220.87
102.689	220.26
102.7	219.85
102.71	219.88
102.726	218.77
102.736	218.39
102.746	218.29
102.757	218.18
102.767	218.15
102.777	217.91
102.788	217.17
102.798	216.88
102.808	216.45
102.818	216.38
102.829	216.33
102.839	216.06
102.849	215.63
102.86	215.64
102.87	215.18
102.88	215.06
102.891	215.15
102.901	214.81
102.911	214.46
102.922	214.08
102.932	213.86
102.942	213.86
102.953	213.29
102.963	212.95
102.973	213.3
102.984	212.47
102.994	212.44
103.004	212.1
103.015	212.01
103.025	212.04
103.035	211.49
103.046	211.62
103.061	211.24
103.071	211.51
103.082	211.35
103.092	210.83
103.102	210.81
103.112	210.69
103.123	210.47
103.133	210.52
103.143	210.23
103.154	210.19
103.164	209.95
103.174	209.76
103.185	209.82
103.195	209.6
103.205	209.11
103.216	209.27
103.226	209.09
103.236	208.93
103.247	209.17
103.257	208.86
103.267	208.74
103.278	208.8
103.288	208.54
103.298	208.39
103.309	208.56
103.319	207.89
103.329	207.95
103.339	208.08
103.35	207.66
103.36	207.93
103.37	207.45
103.381	207.54
103.391	207.37
103.401	207.4
103.412	207.28
103.422	207.34
103.432	206.89
103.443	207.12
103.453	207.38
103.463	207.07
103.474	206.67
103.484	206.79
103.494	207.12
103.504	206.82
103.515	206.72
103.525	206.64
103.535	206.89
103.546	206.09
103.556	206.42
103.566	206.32
103.577	206.54
103.587	206.1
103.597	205.76
103.608	205.83
103.618	205.95
103.628	205.89
103.639	205.87
103.649	205.85
103.659	205.95
103.669	205.54
103.68	205.51
103.69	205.67
103.7	205.75
103.711	205.43
103.721	205.39
103.738	205.19
103.748	205.48
103.759	205.06
103.769	205.37
103.779	205.43
103.79	205.2
103.8	205.16
103.81	204.87
103.821	205.18
103.831	205.31
103.841	204.86
103.851	205.19
103.862	204.82
103.872	205.13
103.882	204.74
103.893	204.77
103.903	204.98
103.913	204.78
103.924	204.72
103.934	204.37
103.944	204.45
103.955	204.42
103.965	204.17
103.975	204.41
103.986	204.46
103.996	204.42
104.006	204.34
104.017	203.98
104.027	204.35
104.037	204.19
104.048	204.25
104.058	204.15
104.074	203.99
104.084	204.13
104.094	204.02
104.105	204.15
104.115	203.66
104.125	204.07
104.135	203.66
104.146	203.86
104.156	204.15
104.166	203.97
104.177	203.82
104.187	203.77
104.197	203.99
104.208	203.59
104.218	203.78
104.228	203.74
104.239	203.58
104.249	203.84
104.259	203.28
104.27	203.67
104.28	203.88
104.29	203.74
104.301	203.48
104.311	203.7
104.321	203.23
104.332	203.63
104.342	203.71
104.352	203.56
104.362	203.66
104.373	203.32
104.383	203.27
104.393	203.5
104.409	203.26
104.419	203.58
104.43	203.34
104.44	203.33
104.45	203.39
104.461	203.34
104.471	203.4
104.481	203.21
104.492	203.11
104.502	203.42
104.512	203.33
104.523	203.24
104.533	203.36
104.543	203.69
104.553	203.29
104.564	203.1
104.574	203.17
104.584	203.66
104.595	203.44
104.605	203.4
104.615	203.23
104.626	203.18
104.636	203.28
104.646	203.59
104.656	203.2
104.667	204.05
104.677	207.81
104.687	213.14
104.698	216.23
104.708	219.1
104.718	221.73
104.729	223.98
104.744	226.42
104.754	228.42
104.765	230.15
104.775	230.84
104.785	232
104.796	232.45
104.806	233.01
104.816	232.87
104.827	232.89
104.837	232.12
104.847	232.27
104.858	232.29
104.868	231.7
104.878	231.04
104.889	230.68
104.899	230.05
104.909	229.6
104.92	229.39
104.93	228.94
104.94	228.1
104.951	227.53
104.961	227.47
104.971	227.07
104.982	226.79
104.992	226
105.002	225.62
105.013	225.22
105.023	224.92
105.033	224.01
105.044	223.74
105.054	223.41
105.064	222.59
105.08	221.47
105.09	221.49
105.101	221.15
105.111	220.24
105.121	220.26
105.131	220.21
105.142	219.59
105.152	219.05
105.162	218.37
105.173	218.36
105.183	218.44
105.193	217.53
105.204	217.33
105.214	216.89
105.224	216.77
105.235	216.43
105.245	216.17
105.255	215.75
105.266	215.78
105.276	215.36
105.286	214.88
105.296	214.63
105.307	214.07
105.317	214.43
105.327	213.85
105.338	213.47
105.348	213.45
105.358	213.2
105.369	213.04
105.379	212.55
105.389	212.31
105.4	212.14
105.415	211.24
105.425	212
105.436	211.86
105.446	211.39
105.456	210.99
105.467	210.97
105.477	210.89
105.487	210.92
105.498	210.31
105.508	210.41
105.518	210.26
105.529	210.05
105.539	210
105.549	209.59
105.56	209.59
105.57	209.51
105.58	209.43
105.59	209.23
105.601	209.02
105.611	208.98
105.621	209.09
105.632	208.72
105.642	208.6
105.652	208.65
105.663	208.37
105.673	208.13
105.683	208.16
105.693	208.1
105.704	208.11
105.714	208.1
105.724	207.85
105.735	207.61
105.75	207.15
105.76	207.48
105.771	207.21
105.781	207.35
105.791	207.61
105.802	207.01
105.812	207.1
105.822	207.09
105.833	206.76
105.843	207.13
105.853	206.74
105.864	206.88
105.874	206.38
105.884	206.35
105.894	206.62
105.905	206.23
105.915	206.33
105.925	206.3
105.936	206.16
105.946	205.92
105.956	205.71
105.967	205.89
105.977	205.84
105.987	205.6
105.997	205.46
106.008	205.48
106.018	205.28
106.028	205.56
106.039	205.37
106.049	205.42
106.059	205.31
106.07	204.97
106.085	204.95
106.095	204.89
106.106	205.04
106.116	204.9
106.126	204.84
106.137	204.77
106.147	204.79
106.157	204.66
106.167	204.59
106.178	204.85
106.188	204.87
106.198	204.42
106.209	204.41
106.219	204.55
106.229	204.11
106.24	204.4
106.25	204.62
106.26	204.54
106.27	204.39
106.281	204.53
106.291	204.66
106.301	204.04
106.312	204.16
106.322	204.47
106.332	204.06
106.343	204.2
106.353	204.09
106.363	203.94
106.373	203.87
106.384	204.03
106.394	204.17
106.405	203.74
106.42	203.52
106.43	203.78
106.441	203.84
106.451	203.94
106.461	204.11
106.472	203.63
106.482	203.95
106.492	203.87
106.502	203.53
106.513	203.76
106.523	203.66
106.533	204.06
106.544	203.29
106.554	203.79
106.564	203.5
106.575	203.76
106.585	203.45
106.595	203.22
106.606	203.68
106.617	203.64
106.628	203.44
106.638	203.61
106.648	203.69
106.659	203.65
106.669	203.59
106.679	203.63
106.69	203.12
106.7	203.76
106.71	203.29
106.72	203.19
106.731	203.14
106.741	203.28
106.756	203.23
106.767	203.32
106.777	203.06
106.788	203.32
106.798	203.36
106.808	203.28
106.818	203.13
106.829	203.29
106.839	203.2
106.849	202.7
106.86	203.17
106.87	203.4
106.88	203.37
106.891	203.22
106.901	203.35
106.911	202.78
106.922	203.63
106.932	203.23
106.942	203.08
106.952	202.87
106.963	203.27
106.973	203.12
106.983	203.23
106.994	203.04
107.004	203.02
107.014	203.25
107.025	202.98
107.035	203.18
107.045	203.31
107.055	202.98
107.066	203.26
107.076	203.14
107.091	202.78
107.102	202.88
107.112	202.62
107.123	203.23
107.133	202.76
107.143	202.91
107.154	202.89
107.164	203.07
107.174	205.75
107.184	211.27
107.195	214.98
107.205	217.82
107.215	220.64
107.226	223.06
107.236	224.71
107.246	226.73
107.257	228.19
107.267	229.64
107.277	231.14
107.287	231.84
107.298	232.24
107.308	232.65
107.318	232.99
107.329	232.39
107.339	232.69
107.349	231.99
107.36	231.62
107.37	231.46
107.38	231.03
107.391	230.71
107.401	230.41
107.411	229.6
107.427	228.87
107.437	228.56
107.447	228.37
107.458	227.57
107.468	227.28
107.478	226.42
107.489	226.11
107.499	225.65
107.509	225.51
107.519	224.87
107.53	224.52
107.54	223.76
107.55	223.29
107.561	223.07
107.571	222.63
107.581	222.19
107.592	221.67
107.602	220.94
107.612	220.84
107.623	220.84
107.633	219.99
107.643	219.71
107.654	219.55
107.664	219.15
107.674	218.83
107.685	218.17
107.695	217.7
107.705	217.64
107.716	217.02
107.726	217.32
107.736	216.6
107.747	216.45
107.762	215.79
107.772	215.59
107.783	215.43
107.793	215.13
107.803	214.92
107.814	214.63
107.824	214.11
107.834	213.83
107.844	213.72
107.855	213.68
107.865	213.13
107.875	213.03
107.886	213.03
107.896	212.52
107.906	212.35
107.917	211.86
107.927	211.84
107.937	211.71
107.948	211.69
107.958	211.33
107.968	211.29
107.979	211.15
107.989	210.88
107.999	210.71
108.01	210.34
108.02	210.24
108.03	210.21
108.041	210.14
108.051	209.85
108.061	209.83
108.072	209.73
108.082	209.4
108.097	208.86
108.108	208.97
108.118	209.19
108.128	208.81
108.139	208.1
108.149	208.36
108.159	208.43
108.17	208.71
108.18	208.22
108.19	208.47
108.201	208.07
108.211	207.81
108.221	208.07
108.232	207.48
108.242	207.75
108.252	207.57
108.263	207.53
108.273	206.96
108.283	206.93
108.294	207.17
108.304	207.11
108.314	206.66
108.325	207.07
108.335	206.65
108.345	206.55
108.356	206.65
108.366	206.48
108.376	206.39
108.387	206.26
108.397	206.56
108.407	206.25
108.418	206.11
108.433	205.66
108.443	205.91
108.454	205.79
108.464	205.95
108.474	205.81
108.485	205.75
108.495	205.81
108.505	205.42
108.516	205.45
108.526	205.53
108.536	205.6
108.547	205.41
108.557	205.12
108.567	205.21
108.577	205.28
108.588	205.05
108.598	205.41
108.608	204.74
108.619	205.32
108.629	205.06
108.639	205.4
108.65	204.91
108.66	204.97
108.67	204.3
108.681	204.8
108.691	204.58
108.701	204.36
108.712	204.44
108.722	204.7
108.732	204.52
108.743	204.27
108.753	204.32
108.768	204.23
108.779	204.66
108.789	204.44
108.799	204.42
108.81	204.15
108.82	204.25
108.83	203.98
108.841	204.07
108.851	204.07
108.861	203.98
108.871	204.08
108.882	203.96
108.892	204.19
108.902	204.03
108.913	203.98
108.923	204
108.933	203.86
108.944	203.91
108.954	203.95
108.964	204.04
108.975	203.78
108.985	203.65
108.995	203.29
109.006	203.86
109.016	203.67
109.026	203.74
109.037	203.99
109.047	203.78
109.057	203.9
109.068	203.92
109.078	203.55
109.088	203.3
109.104	202.99
109.114	203.63
109.124	203.58
109.134	203.28
109.145	203.33
109.155	203.2
109.165	203.27
109.176	203.31
109.186	203.5
109.196	203.4
109.207	203.52
109.217	203.6
109.227	203.33
109.238	202.76
109.248	203.47
109.258	203.43
109.268	203.28
109.279	203.25
109.289	203.9
109.299	203.8
109.31	202.94
109.32	203.48
109.33	203.23
109.341	202.79
109.351	202.94
109.361	202.95
109.372	203.24
109.382	203.11
109.392	203.14
109.403	203.41
109.413	202.62
109.423	203.23
109.439	202.48
109.449	202.93
109.46	203.22
109.47	203.33
109.48	203.2
109.49	202.81
109.501	203.15
109.511	203.15
109.521	202.92
109.532	203.5
109.542	203.11
109.552	202.9
109.563	203.11
109.573	203.16
109.583	203.27
109.594	203.12
109.604	203.23
109.614	203
109.625	203.08
109.635	203.05
109.645	202.82
109.656	202.53
109.666	203.48
109.676	206.55
109.687	212.06
109.697	215.43
109.707	218.38
109.718	221.31
109.728	223.35
109.738	225.01
109.748	227.21
109.759	228.56
109.774	229.95
109.785	231.84
109.795	232.11
109.805	232.2
109.816	232.43
109.826	232.67
109.836	231.98
109.847	232.2
109.857	231.74
109.867	231.25
109.878	230.92
109.888	230.29
109.898	230.22
109.908	229.34
109.919	229.54
109.929	228.62
109.939	228.46
109.95	227.9
109.96	227.1
109.97	226.81
109.981	226.24
109.991	226.35
110.001	225.49
110.012	225.1
110.022	224.64
110.032	224.11
110.043	223.8
110.053	223.29
110.063	222.72
110.074	222.12
110.084	221.95
110.094	221.76
110.11	220.33
110.12	220.55
110.13	220.2
110.141	220.01
110.151	219.55
110.161	218.82
110.172	218.59
110.182	218.33
110.192	217.76
110.203	217.52
110.213	217.56
110.223	216.93
110.233	216.85
110.244	216.25
110.254	216.32
110.264	215.83
110.275	215.79
110.285	215.23
110.295	214.83
110.306	214.87
110.316	214.54
110.326	214.11
110.337	213.99
110.347	213.67
110.357	213.47
110.367	213.37
110.378	212.99
110.388	212.83
110.398	212.25
110.409	212.22
110.419	212.24
110.429	211.72
110.445	211.57
